지점,지점명,일시,기온(°C),습도(%),일조(hr),전운량(10분위)
90,속초,2021-01-23 8:00,1.3,94,0,9
90,속초,2021-01-23 9:00,1.3,94,0,7
90,속초,2021-01-23 10:00,1.4,94,0,6
90,속초,2021-01-23 11:00,1.7,94,0,10
90,속초,2021-01-23 12:00,1.6,94,0,10
90,속초,2021-01-23 13:00,1.9,94,0,10
90,속초,2021-01-23 14:00,1.7,94,0,10
90,속초,2021-01-23 15:00,1.4,94,0,10
90,속초,2021-01-23 16:00,1.3,95,0,10
90,속초,2021-01-23 17:00,1.1,95,0,9
90,속초,2021-01-23 18:00,1,94,0,10
90,속초,2021-01-23 19:00,1,93,,10
90,속초,2021-01-23 20:00,1.2,89,,9
90,속초,2021-01-23 21:00,1.9,81,,10
90,속초,2021-01-23 22:00,1.5,86,,9
90,속초,2021-01-23 23:00,1.8,89,,10
90,속초,2021-01-24 0:00,2.1,87,,10
90,속초,2021-01-24 1:00,2.4,85,,10
90,속초,2021-01-24 2:00,2.3,85,,10
90,속초,2021-01-24 3:00,2.1,85,,9
90,속초,2021-01-24 4:00,1.9,87,,9
90,속초,2021-01-24 5:00,2.2,85,,10
90,속초,2021-01-24 6:00,2.3,86,,9
90,속초,2021-01-24 7:00,2.4,86,,9
90,속초,2021-01-24 8:00,2.5,85,0,10
90,속초,2021-01-24 9:00,2.7,85,0,9
90,속초,2021-01-24 10:00,3.2,81,0,9
90,속초,2021-01-24 11:00,4.2,79,0,9
90,속초,2021-01-24 12:00,5.5,80,0,9
90,속초,2021-01-24 13:00,5.2,80,0,9
90,속초,2021-01-24 14:00,5.3,79,0,8
90,속초,2021-01-24 15:00,5.3,78,0,9
90,속초,2021-01-24 16:00,5.1,79,0,9
90,속초,2021-01-24 17:00,5,79,0,9
90,속초,2021-01-24 18:00,4.8,81,0,8
90,속초,2021-01-24 19:00,4.5,83,,8
90,속초,2021-01-24 20:00,3.9,85,,8
90,속초,2021-01-24 21:00,3.1,90,,6
90,속초,2021-01-24 22:00,2.9,91,,7
90,속초,2021-01-24 23:00,2.5,91,,8
90,속초,2021-01-25 0:00,2.3,91,,6
90,속초,2021-01-25 1:00,2.1,92,,6
90,속초,2021-01-25 2:00,1.4,93,,5
90,속초,2021-01-25 3:00,0.9,92,,5
90,속초,2021-01-25 4:00,1.6,93,,5
90,속초,2021-01-25 5:00,1.6,94,,5
90,속초,2021-01-25 6:00,1.3,95,,5
90,속초,2021-01-25 7:00,1.8,96,,6
90,속초,2021-01-25 8:00,1.9,95,0,6
90,속초,2021-01-25 9:00,2.8,96,0.2,6
90,속초,2021-01-25 10:00,4.8,91,0.8,6
90,속초,2021-01-25 11:00,6.5,83,0.8,7
90,속초,2021-01-25 12:00,7.3,84,1,7
90,속초,2021-01-25 13:00,7.3,84,1,6
90,속초,2021-01-25 14:00,6.8,87,1,6
90,속초,2021-01-25 15:00,6.8,88,0.7,7
90,속초,2021-01-25 16:00,5.8,91,0,8
90,속초,2021-01-25 17:00,5.3,92,0,9
90,속초,2021-01-25 18:00,5.1,93,0,2
90,속초,2021-01-25 19:00,4.9,93,,10
90,속초,2021-01-25 20:00,4.8,93,,9
90,속초,2021-01-25 21:00,4.6,93,,9
90,속초,2021-01-25 22:00,4.4,93,,7
90,속초,2021-01-25 23:00,4.2,93,,10
90,속초,2021-01-26 0:00,4.2,93,,10
90,속초,2021-01-26 1:00,4,93,,10
90,속초,2021-01-26 2:00,4,93,,10
90,속초,2021-01-26 3:00,3.9,93,,10
90,속초,2021-01-26 4:00,3.7,94,,10
90,속초,2021-01-26 5:00,3.4,95,,10
90,속초,2021-01-26 6:00,3.5,97,,10
90,속초,2021-01-26 7:00,3.8,97,,10
90,속초,2021-01-26 8:00,3.7,96,0,10
90,속초,2021-01-26 9:00,3.9,96,0,10
90,속초,2021-01-26 10:00,4.3,95,0,10
90,속초,2021-01-26 11:00,4.7,93,0,10
90,속초,2021-01-26 12:00,4.6,92,0,10
90,속초,2021-01-26 13:00,4.8,93,0,10
90,속초,2021-01-26 14:00,5.7,90,0,9
90,속초,2021-01-26 15:00,6.5,85,0.7,8
90,속초,2021-01-26 16:00,7.1,80,0.8,3
90,속초,2021-01-26 17:00,8.2,62,0.2,2
90,속초,2021-01-26 18:00,7.5,63,0,9
90,속초,2021-01-26 19:00,7.7,59,,2
90,속초,2021-01-26 20:00,7.3,57,,1
90,속초,2021-01-26 21:00,6.5,56,,0
90,속초,2021-01-26 22:00,5.8,53,,0
90,속초,2021-01-26 23:00,5.1,50,,3
90,속초,2021-01-27 0:00,5.9,39,,6
90,속초,2021-01-27 1:00,5.5,36,,6
90,속초,2021-01-27 2:00,5,37,,7
90,속초,2021-01-27 3:00,4.4,39,,7
90,속초,2021-01-27 4:00,3.4,45,,5
90,속초,2021-01-27 5:00,3.1,45,,6
90,속초,2021-01-27 6:00,2.4,44,,5
90,속초,2021-01-27 7:00,2.1,39,,4
90,속초,2021-01-27 8:00,1.1,41,0,3
90,속초,2021-01-27 9:00,2.4,34,0.3,6
90,속초,2021-01-27 10:00,5.2,20,0.9,0
90,속초,2021-01-27 11:00,6.3,15,1,0
90,속초,2021-01-27 12:00,5.4,30,1,0
90,속초,2021-01-27 13:00,5.2,34,1,0
90,속초,2021-01-27 14:00,5.4,31,1,0
90,속초,2021-01-27 15:00,5.5,34,1,2
90,속초,2021-01-27 16:00,5.4,37,1,6
90,속초,2021-01-27 17:00,5.3,28,0.7,7
90,속초,2021-01-27 18:00,4.2,32,0,6
90,속초,2021-01-27 19:00,2.3,43,,5
90,속초,2021-01-27 20:00,1.9,46,,8
90,속초,2021-01-27 21:00,1.4,47,,7
90,속초,2021-01-27 22:00,1.3,48,,8
90,속초,2021-01-27 23:00,1.6,43,,9
90,속초,2021-01-28 0:00,0.8,47,,7
90,속초,2021-01-28 1:00,1.2,43,,9
90,속초,2021-01-28 2:00,1.8,37,,9
90,속초,2021-01-28 3:00,1.9,36,,10
90,속초,2021-01-28 4:00,0.9,42,,9
90,속초,2021-01-28 5:00,1.2,39,,9
90,속초,2021-01-28 6:00,0.8,38,,9
90,속초,2021-01-28 7:00,-0.5,44,,4
90,속초,2021-01-28 8:00,0.4,38,0,3
90,속초,2021-01-28 9:00,4.4,27,0.6,2
90,속초,2021-01-28 10:00,7.7,18,1,7
90,속초,2021-01-28 11:00,6.6,20,0.7,7
90,속초,2021-01-28 12:00,3.5,52,0.1,8
90,속초,2021-01-28 13:00,2.3,52,0,8
90,속초,2021-01-28 14:00,1.7,53,0.3,7
90,속초,2021-01-28 15:00,2.5,27,0.4,7
90,속초,2021-01-28 16:00,-1,38,0.5,7
90,속초,2021-01-28 17:00,-1.8,24,0,5
90,속초,2021-01-28 18:00,-3.1,24,0,2
90,속초,2021-01-28 19:00,-4.1,28,,0
90,속초,2021-01-28 20:00,-5.3,30,,0
90,속초,2021-01-28 21:00,-6.3,35,,0
90,속초,2021-01-28 22:00,-6.7,36,,2
90,속초,2021-01-28 23:00,-7.1,35,,0
90,속초,2021-01-29 0:00,-7.6,36,,0
90,속초,2021-01-29 1:00,-8,32,,1
90,속초,2021-01-29 2:00,-8.5,30,,0
90,속초,2021-01-29 3:00,-9.4,33,,2
90,속초,2021-01-29 4:00,-9.5,29,,2
90,속초,2021-01-29 5:00,-8.5,22,,0
90,속초,2021-01-29 6:00,-8.1,19,,0
90,속초,2021-01-29 7:00,-8.3,19,,2
90,속초,2021-01-29 8:00,-8.7,18,0.3,0
90,속초,2021-01-29 9:00,-7.8,16,1,0
90,속초,2021-01-29 10:00,-7.1,16,1,0
90,속초,2021-01-29 11:00,-6,16,1,0
90,속초,2021-01-29 12:00,-5.4,15,1,0
90,속초,2021-01-29 13:00,-4,15,1,0
90,속초,2021-01-29 14:00,-3.5,16,1,0
90,속초,2021-01-29 15:00,-3.4,17,1,0
90,속초,2021-01-29 16:00,-2.9,17,1,0
90,속초,2021-01-29 17:00,-3.8,20,1,0
90,속초,2021-01-29 18:00,-4.8,22,0.2,0
90,속초,2021-01-29 19:00,-5,22,,0
90,속초,2021-01-29 20:00,-4.2,19,,0
90,속초,2021-01-29 21:00,-5.3,22,,0
90,속초,2021-01-29 22:00,-5.2,24,,0
90,속초,2021-01-29 23:00,-5.9,25,,1
90,속초,2021-01-30 0:00,-6.7,28,,0
90,속초,2021-01-30 1:00,-6.8,28,,4
90,속초,2021-01-30 2:00,-5.1,23,,9
90,속초,2021-01-30 3:00,-2.4,24,,9
90,속초,2021-01-30 4:00,-2.7,35,,9
90,속초,2021-01-30 5:00,-2.8,46,,5
90,속초,2021-01-30 6:00,-2.4,54,,0
90,속초,2021-01-30 7:00,-0.8,56,,4
90,속초,2021-01-30 8:00,-0.5,58,0,3
90,속초,2021-01-30 9:00,-0.5,62,0,5
90,속초,2021-01-30 10:00,1.1,56,0.6,6
90,속초,2021-01-30 11:00,2.9,50,0.9,4
90,속초,2021-01-30 12:00,3.1,48,1,4
90,속초,2021-01-30 13:00,3.8,45,1,5
90,속초,2021-01-30 14:00,4,41,1,4
90,속초,2021-01-30 15:00,4.8,30,1,0
90,속초,2021-01-30 16:00,4.6,24,1,0
90,속초,2021-01-30 17:00,4,27,1,0
90,속초,2021-01-30 18:00,2.8,29,0.3,1
90,속초,2021-01-30 19:00,2.7,27,,0
90,속초,2021-01-30 20:00,2.1,28,,1
90,속초,2021-01-30 21:00,2.3,27,,0
90,속초,2021-01-30 22:00,2.4,27,,0
90,속초,2021-01-30 23:00,2.1,26,,0
90,속초,2021-01-31 0:00,2.4,23,,0
90,속초,2021-01-31 1:00,0.5,29,,0
90,속초,2021-01-31 2:00,-0.3,34,,0
90,속초,2021-01-31 3:00,-0.8,34,,1
90,속초,2021-01-31 4:00,-0.8,37,,0
90,속초,2021-01-31 5:00,-1.1,35,,0
90,속초,2021-01-31 6:00,-2.3,43,,0
90,속초,2021-01-31 7:00,-1.8,39,,0
90,속초,2021-01-31 8:00,-1.4,41,0.2,0
90,속초,2021-01-31 9:00,-0.6,41,0.9,6
90,속초,2021-01-31 10:00,3.8,31,1,1
90,속초,2021-01-31 11:00,4.7,43,1,5
90,속초,2021-01-31 12:00,6.3,40,1,3
90,속초,2021-01-31 13:00,6.7,44,1,6
90,속초,2021-01-31 14:00,7.6,47,1,1
90,속초,2021-01-31 15:00,7.7,51,1,0
90,속초,2021-01-31 16:00,8,45,1,1
90,속초,2021-01-31 17:00,6.6,57,0.8,1
90,속초,2021-01-31 18:00,5.5,57,0,1
90,속초,2021-01-31 19:00,4.9,55,,9
90,속초,2021-01-31 20:00,3.7,64,,9
90,속초,2021-01-31 21:00,3.1,64,,9
90,속초,2021-01-31 22:00,3.3,67,,10
90,속초,2021-01-31 23:00,3.8,67,,9
90,속초,2021-02-01 0:00,3.5,77,,9
90,속초,2021-02-01 1:00,2.6,78,,9
90,속초,2021-02-01 2:00,3.5,76,,8
90,속초,2021-02-01 3:00,4.2,75,,10
90,속초,2021-02-01 4:00,3.5,84,,10
90,속초,2021-02-01 5:00,3,85,,10
90,속초,2021-02-01 6:00,3.2,85,,10
90,속초,2021-02-01 7:00,3.8,83,,9
90,속초,2021-02-01 8:00,4.9,81,0,9
90,속초,2021-02-01 9:00,7.7,71,0.9,0
90,속초,2021-02-01 10:00,9.4,63,1,0
90,속초,2021-02-01 11:00,12,41,1,1
90,속초,2021-02-01 12:00,11.9,39,1,6
90,속초,2021-02-01 13:00,12.9,32,1,5
90,속초,2021-02-01 14:00,13.3,24,1,0
90,속초,2021-02-01 15:00,13.1,29,1,0
90,속초,2021-02-01 16:00,12.2,31,1,1
90,속초,2021-02-01 17:00,11.3,36,1,6
90,속초,2021-02-01 18:00,10.5,36,0,3
90,속초,2021-02-01 19:00,9.6,37,,5
90,속초,2021-02-01 20:00,8.3,34,,3
90,속초,2021-02-01 21:00,7.3,23,,0
90,속초,2021-02-01 22:00,6.7,18,,0
90,속초,2021-02-01 23:00,5.6,13,,0
90,속초,2021-02-02 0:00,3.6,17,,0
90,속초,2021-02-02 1:00,2,14,,0
90,속초,2021-02-02 2:00,0.7,14,,0
90,속초,2021-02-02 3:00,-0.8,15,,0
90,속초,2021-02-02 4:00,-2.2,17,,0
90,속초,2021-02-02 5:00,-3.1,19,,0
90,속초,2021-02-02 6:00,-3.6,21,,0
90,속초,2021-02-02 7:00,-3.9,18,,0
90,속초,2021-02-02 8:00,-3.6,17,0.3,0
90,속초,2021-02-02 9:00,-2.8,17,1,0
90,속초,2021-02-02 10:00,-1.7,14,1,0
90,속초,2021-02-02 11:00,-0.2,14,1,0
90,속초,2021-02-02 12:00,-0.8,15,1,0
90,속초,2021-02-02 13:00,0,14,1,0
90,속초,2021-02-02 14:00,-0.6,14,1,0
90,속초,2021-02-02 15:00,-1,14,1,0
90,속초,2021-02-02 16:00,-1.3,18,1,0
90,속초,2021-02-02 17:00,-2.4,22,1,0
90,속초,2021-02-02 18:00,-3.1,24,0.3,0
90,속초,2021-02-02 19:00,-3.7,26,,0
90,속초,2021-02-02 20:00,-4.1,31,,0
90,속초,2021-02-02 21:00,-4.2,31,,2
90,속초,2021-02-02 22:00,-4.3,30,,0
90,속초,2021-02-02 23:00,-5.2,28,,0
90,속초,2021-02-03 0:00,-5.5,25,,0
90,속초,2021-02-03 1:00,-6.5,28,,0
90,속초,2021-02-03 2:00,-6.5,25,,0
90,속초,2021-02-03 3:00,-6.8,25,,0
90,속초,2021-02-03 4:00,-7.2,25,,0
90,속초,2021-02-03 5:00,-7.3,25,,0
90,속초,2021-02-03 6:00,-7.3,26,,0
90,속초,2021-02-03 7:00,-6.2,24,,0
90,속초,2021-02-03 8:00,-6.4,27,0.3,0
90,속초,2021-02-03 9:00,-5,26,1,0
90,속초,2021-02-03 10:00,-2.4,21,1,0
90,속초,2021-02-03 11:00,-1.9,22,1,1
90,속초,2021-02-03 12:00,-0.4,21,1,1
90,속초,2021-02-03 13:00,0.6,21,1,6
90,속초,2021-02-03 14:00,1.4,21,1,1
90,속초,2021-02-03 15:00,1.2,24,1,6
90,속초,2021-02-03 16:00,1.7,27,1,6
90,속초,2021-02-03 17:00,1,31,0.8,5
90,속초,2021-02-03 18:00,0.5,34,0.3,4
90,속초,2021-02-03 19:00,0.5,37,,1
90,속초,2021-02-03 20:00,0.5,42,,0
90,속초,2021-02-03 21:00,0.6,46,,0
90,속초,2021-02-03 22:00,0.2,53,,5
90,속초,2021-02-03 23:00,0.8,56,,7
90,속초,2021-02-04 0:00,-0.8,80,,8
90,속초,2021-02-04 1:00,-0.1,66,,7
90,속초,2021-02-04 2:00,-0.1,65,,7
90,속초,2021-02-04 3:00,-0.7,74,,6
90,속초,2021-02-04 4:00,-0.5,34,,0
90,속초,2021-02-04 5:00,-1.8,25,,0
90,속초,2021-02-04 6:00,-2.4,21,,0
90,속초,2021-02-04 7:00,-2.3,17,,0
90,속초,2021-02-04 8:00,-2,16,0.4,0
90,속초,2021-02-04 9:00,-0.7,14,1,2
90,속초,2021-02-04 10:00,-0.7,16,1,0
90,속초,2021-02-04 11:00,0.7,18,1,1
90,속초,2021-02-04 12:00,2.5,17,1,0
90,속초,2021-02-04 13:00,2,18,1,0
90,속초,2021-02-04 14:00,2.3,18,1,0
90,속초,2021-02-04 15:00,1.9,19,1,0
90,속초,2021-02-04 16:00,2.3,20,1,0
90,속초,2021-02-04 17:00,2,21,1,0
90,속초,2021-02-04 18:00,0.4,24,0.4,0
90,속초,2021-02-04 19:00,0.1,25,,0
90,속초,2021-02-04 20:00,0.1,25,,0
90,속초,2021-02-04 21:00,-0.1,27,,0
90,속초,2021-02-04 22:00,0.2,28,,0
90,속초,2021-02-04 23:00,1.1,30,,0
90,속초,2021-02-05 0:00,0.2,35,,0
90,속초,2021-02-05 1:00,0.1,37,,0
90,속초,2021-02-05 2:00,1.1,39,,0
90,속초,2021-02-05 3:00,1.5,40,,0
90,속초,2021-02-05 4:00,2.4,34,,0
90,속초,2021-02-05 5:00,1.8,40,,1
90,속초,2021-02-05 6:00,2.4,40,,5
90,속초,2021-02-05 7:00,3.3,34,,0
90,속초,2021-02-05 8:00,3.1,37,0.1,1
90,속초,2021-02-05 9:00,4.7,32,1,0
90,속초,2021-02-05 10:00,5.1,34,1,2
90,속초,2021-02-05 11:00,7.5,26,1,7
90,속초,2021-02-05 12:00,7.2,30,0.9,8
90,속초,2021-02-05 13:00,7.5,34,1,8
90,속초,2021-02-05 14:00,7.8,34,1,8
90,속초,2021-02-05 15:00,8.9,27,1,8
90,속초,2021-02-05 16:00,7.6,38,1,8
90,속초,2021-02-05 17:00,7.1,34,0.9,6
90,속초,2021-02-05 18:00,5.5,46,0,6
90,속초,2021-02-05 19:00,5.4,46,,4
90,속초,2021-02-05 20:00,5.6,44,,6
90,속초,2021-02-05 21:00,5,46,,1
90,속초,2021-02-05 22:00,5.6,43,,1
90,속초,2021-02-05 23:00,6.2,42,,0
90,속초,2021-02-06 0:00,5.8,47,,0
90,속초,2021-02-06 1:00,5.9,50,,0
90,속초,2021-02-06 2:00,5.6,52,,3
90,속초,2021-02-06 3:00,6.1,51,,0
90,속초,2021-02-06 4:00,6.2,52,,2
90,속초,2021-02-06 5:00,6.4,53,,4
90,속초,2021-02-06 6:00,6.8,52,,3
90,속초,2021-02-06 7:00,6.7,52,,2
90,속초,2021-02-06 8:00,6.9,54,0,6
90,속초,2021-02-06 9:00,7.9,51,0.7,3
90,속초,2021-02-06 10:00,8.9,47,1,3
90,속초,2021-02-06 11:00,9.8,43,1,2
90,속초,2021-02-06 12:00,10.7,40,1,0
90,속초,2021-02-06 13:00,11.8,36,1,0
90,속초,2021-02-06 14:00,12,35,1,0
90,속초,2021-02-06 15:00,11.5,39,1,0
90,속초,2021-02-06 16:00,11.6,37,1,0
90,속초,2021-02-06 17:00,10.7,40,1,0
90,속초,2021-02-06 18:00,9.4,44,0,0
90,속초,2021-02-06 19:00,8.6,50,,0
90,속초,2021-02-06 20:00,6.7,54,,0
90,속초,2021-02-06 21:00,8.4,51,,0
90,속초,2021-02-06 22:00,9.1,51,,0
90,속초,2021-02-06 23:00,8.6,54,,0
90,속초,2021-02-07 0:00,8.6,54,,4
90,속초,2021-02-07 1:00,8.6,53,,8
90,속초,2021-02-07 2:00,6.6,61,,8
90,속초,2021-02-07 3:00,6.4,78,,7
90,속초,2021-02-07 4:00,5.6,75,,7
90,속초,2021-02-07 5:00,5.2,77,,8
90,속초,2021-02-07 6:00,4.7,78,,9
90,속초,2021-02-07 7:00,4.2,77,,8
90,속초,2021-02-07 8:00,4.3,77,0,9
90,속초,2021-02-07 9:00,4.7,76,0,9
90,속초,2021-02-07 10:00,5.5,72,0.4,4
90,속초,2021-02-07 11:00,6.6,70,1,4
90,속초,2021-02-07 12:00,7.1,66,0.5,7
90,속초,2021-02-07 13:00,5.2,75,0,8
90,속초,2021-02-07 14:00,5,76,0,9
90,속초,2021-02-07 15:00,3.5,85,0,10
90,속초,2021-02-07 16:00,3,84,0,9
90,속초,2021-02-07 17:00,3,84,0,10
90,속초,2021-02-07 18:00,2.8,86,0,10
90,속초,2021-02-07 19:00,2.8,85,,10
90,속초,2021-02-07 20:00,2,87,,10
90,속초,2021-02-07 21:00,2,88,,4
90,속초,2021-02-07 22:00,-0.1,86,,1
90,속초,2021-02-07 23:00,-0.2,83,,2
90,속초,2021-02-08 0:00,0,82,,1
90,속초,2021-02-08 1:00,-0.7,76,,5
90,속초,2021-02-08 2:00,-1,74,,2
90,속초,2021-02-08 3:00,-1.4,49,,3
90,속초,2021-02-08 4:00,-1.3,44,,3
90,속초,2021-02-08 5:00,-1.7,43,,3
90,속초,2021-02-08 6:00,-2.1,42,,1
90,속초,2021-02-08 7:00,-2,35,,2
90,속초,2021-02-08 8:00,-1.7,30,0.4,1
90,속초,2021-02-08 9:00,-1.4,31,1,1
90,속초,2021-02-08 10:00,-0.8,29,1,1
90,속초,2021-02-08 11:00,0.1,24,1,1
90,속초,2021-02-08 12:00,1.1,25,1,0
90,속초,2021-02-08 13:00,0.1,45,1,3
90,속초,2021-02-08 14:00,0.1,44,1,0
90,속초,2021-02-08 15:00,0.1,44,1,0
90,속초,2021-02-08 16:00,0.4,44,1,0
90,속초,2021-02-08 17:00,1,20,1,0
90,속초,2021-02-08 18:00,-0.5,23,0.5,0
90,속초,2021-02-08 19:00,-1.1,23,,1
90,속초,2021-02-08 20:00,-1.5,24,,0
90,속초,2021-02-08 21:00,-1.9,25,,0
90,속초,2021-02-08 22:00,-2.6,27,,0
90,속초,2021-02-08 23:00,-3,27,,0
90,속초,2021-02-09 0:00,-3.6,31,,0
93,북춘천,2021-01-01 1:00,-11.4,63,,0
93,북춘천,2021-01-01 2:00,-12.7,77,,0
93,북춘천,2021-01-01 3:00,-13.6,75,,0
93,북춘천,2021-01-01 4:00,-14,76,,0
93,북춘천,2021-01-01 5:00,-14.2,77,,0
93,북춘천,2021-01-01 6:00,-14.1,73,,0
93,북춘천,2021-01-01 7:00,-14.5,79,,0
93,북춘천,2021-01-01 8:00,-14.8,83,0,0
93,북춘천,2021-01-01 9:00,-12.2,77,0.7,6
93,북춘천,2021-01-01 10:00,-8.8,65,1,3
93,북춘천,2021-01-01 11:00,-6.4,53,1,0
93,북춘천,2021-01-01 12:00,-3.9,45,1,0
93,북춘천,2021-01-01 13:00,-2.6,44,1,0
93,북춘천,2021-01-01 14:00,-1.5,42,1,1
93,북춘천,2021-01-01 15:00,0.3,31,1,1
93,북춘천,2021-01-01 16:00,-0.2,32,1,1
93,북춘천,2021-01-01 17:00,-1.1,39,0.9,1
93,북춘천,2021-01-01 18:00,-2.3,46,0,1
93,북춘천,2021-01-01 19:00,-4.7,56,,1
93,북춘천,2021-01-01 20:00,-5.5,64,,2
93,북춘천,2021-01-01 21:00,-5.3,65,,7
93,북춘천,2021-01-01 22:00,-6,71,,6
93,북춘천,2021-01-01 23:00,-4.3,60,,9
93,북춘천,2021-01-02 0:00,-3.5,34,,7
93,북춘천,2021-01-02 1:00,-4.4,32,,6
93,북춘천,2021-01-02 2:00,-7.2,50,,0
93,북춘천,2021-01-02 3:00,-4.8,28,,0
93,북춘천,2021-01-02 4:00,-5.6,25,,0
93,북춘천,2021-01-02 5:00,-6.2,24,,0
93,북춘천,2021-01-02 6:00,-6.6,24,,0
93,북춘천,2021-01-02 7:00,-8.8,32,,0
93,북춘천,2021-01-02 8:00,-11.6,53,0,0
93,북춘천,2021-01-02 9:00,-9.4,52,0.8,0
93,북춘천,2021-01-02 10:00,-6.9,49,1,0
93,북춘천,2021-01-02 11:00,-5,27,1,0
93,북춘천,2021-01-02 12:00,-3.7,24,1,0
93,북춘천,2021-01-02 13:00,-2.2,22,1,0
93,북춘천,2021-01-02 14:00,-1.2,19,1,0
93,북춘천,2021-01-02 15:00,-1,19,1,0
93,북춘천,2021-01-02 16:00,-1.5,21,1,0
93,북춘천,2021-01-02 17:00,-2.7,25,1,0
93,북춘천,2021-01-02 18:00,-3.6,28,0.1,0
93,북춘천,2021-01-02 19:00,-6.1,41,,0
93,북춘천,2021-01-02 20:00,-7.7,48,,0
93,북춘천,2021-01-02 21:00,-7.9,45,,0
93,북춘천,2021-01-02 22:00,-9,50,,0
93,북춘천,2021-01-02 23:00,-9,48,,0
93,북춘천,2021-01-03 0:00,-9.4,51,,0
93,북춘천,2021-01-03 1:00,-10.7,61,,0
93,북춘천,2021-01-03 2:00,-11.2,58,,0
93,북춘천,2021-01-03 3:00,-11.7,59,,0
93,북춘천,2021-01-03 4:00,-11.8,60,,0
93,북춘천,2021-01-03 5:00,-11.6,61,,0
93,북춘천,2021-01-03 6:00,-13,64,,0
93,북춘천,2021-01-03 7:00,-13.8,72,,0
93,북춘천,2021-01-03 8:00,-14.4,74,0,0
93,북춘천,2021-01-03 9:00,-11.6,69,0.8,0
93,북춘천,2021-01-03 10:00,-7.6,46,1,0
93,북춘천,2021-01-03 11:00,-5.7,40,1,0
93,북춘천,2021-01-03 12:00,-4.3,34,1,0
93,북춘천,2021-01-03 13:00,-2.3,29,1,3
93,북춘천,2021-01-03 14:00,-1.6,25,1,7
93,북춘천,2021-01-03 15:00,-1.3,26,0.8,8
93,북춘천,2021-01-03 16:00,-1.7,29,0.1,8
93,북춘천,2021-01-03 17:00,-2.3,29,0.7,8
93,북춘천,2021-01-03 18:00,-4.5,37,0,4
93,북춘천,2021-01-03 19:00,-6.4,45,,0
93,북춘천,2021-01-03 20:00,-8,53,,0
93,북춘천,2021-01-03 21:00,-8.3,56,,0
93,북춘천,2021-01-03 22:00,-8.8,58,,0
93,북춘천,2021-01-03 23:00,-9.1,59,,0
93,북춘천,2021-01-04 0:00,-10.1,64,,0
93,북춘천,2021-01-04 1:00,-10.5,66,,0
93,북춘천,2021-01-04 2:00,-11.7,73,,0
93,북춘천,2021-01-04 3:00,-12.5,75,,0
93,북춘천,2021-01-04 4:00,-12.8,76,,0
93,북춘천,2021-01-04 5:00,-13.4,78,,0
93,북춘천,2021-01-04 6:00,-13.6,81,,0
93,북춘천,2021-01-04 7:00,-13.9,79,,0
93,북춘천,2021-01-04 8:00,-14.3,83,0,0
93,북춘천,2021-01-04 9:00,-11.6,76,0.7,0
93,북춘천,2021-01-04 10:00,-8.9,68,1,0
93,북춘천,2021-01-04 11:00,-6.6,56,1,0
93,북춘천,2021-01-04 12:00,-4.3,39,1,0
93,북춘천,2021-01-04 13:00,-2.9,32,1,0
93,북춘천,2021-01-04 14:00,-1.9,31,1,2
93,북춘천,2021-01-04 15:00,-1.3,27,1,3
93,북춘천,2021-01-04 16:00,-0.8,27,1,3
93,북춘천,2021-01-04 17:00,-1.1,29,0.1,8
93,북춘천,2021-01-04 18:00,-2.1,36,0,8
93,북춘천,2021-01-04 19:00,-2.4,41,,10
93,북춘천,2021-01-04 20:00,-2.5,44,,5
93,북춘천,2021-01-04 21:00,-2.4,45,,9
93,북춘천,2021-01-04 22:00,-2.6,71,,9
93,북춘천,2021-01-04 23:00,-3.6,85,,10
93,북춘천,2021-01-05 0:00,-3.8,89,,10
93,북춘천,2021-01-05 1:00,-4.3,94,,9
93,북춘천,2021-01-05 2:00,-5.1,95,,9
93,북춘천,2021-01-05 3:00,-5.4,96,,9
93,북춘천,2021-01-05 4:00,-6.8,95,,8
93,북춘천,2021-01-05 5:00,-7.1,94,,7
93,북춘천,2021-01-05 6:00,-7.8,95,,8
93,북춘천,2021-01-05 7:00,-8.7,94,,6
93,북춘천,2021-01-05 8:00,-9.3,95,0,4
93,북춘천,2021-01-05 9:00,-7.2,77,0.3,3
93,북춘천,2021-01-05 10:00,-4.7,37,1,2
93,북춘천,2021-01-05 11:00,-4,29,1,2
93,북춘천,2021-01-05 12:00,-2.8,36,1,0
93,북춘천,2021-01-05 13:00,-2.7,25,1,0
93,북춘천,2021-01-05 14:00,-2.1,23,1,3
93,북춘천,2021-01-05 15:00,-2.3,19,1,3
93,북춘천,2021-01-05 16:00,-2.7,20,1,3
93,북춘천,2021-01-05 17:00,-3.8,22,1,0
93,북춘천,2021-01-05 18:00,-5.7,28,0.2,0
93,북춘천,2021-01-05 19:00,-7.5,39,,0
93,북춘천,2021-01-05 20:00,-8.9,47,,0
93,북춘천,2021-01-05 21:00,-10.1,58,,0
93,북춘천,2021-01-05 22:00,-10.4,56,,0
93,북춘천,2021-01-05 23:00,-12.1,65,,0
93,북춘천,2021-01-06 0:00,-13.1,68,,0
93,북춘천,2021-01-06 1:00,-14.1,71,,0
93,북춘천,2021-01-06 2:00,-14.1,67,,0
93,북춘천,2021-01-06 3:00,-15.2,75,,0
93,북춘천,2021-01-06 4:00,-15.5,78,,0
93,북춘천,2021-01-06 5:00,-16,79,,0
93,북춘천,2021-01-06 6:00,-16.8,81,,0
93,북춘천,2021-01-06 7:00,-16.8,83,,0
