지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C)
130,울진,2017-07,24.8,37.1,18,1002,82,2,,,170.7,38.18,,29.4
130,울진,2017-08,24.1,34.1,14.6,1002.7,86,2,,,146.8,34.94,,27.7
130,울진,2017-09,20.5,29.6,11.6,1007.4,74,2.2,,,212.8,57.08,,24.1
130,울진,2017-10,15.3,25,3.6,1015,78,2.6,,,133.9,38.39,,16.7
130,울진,2017-11,8.9,23.8,-3.1,1014.4,48,2.6,,,203,66.21,,8.1
130,울진,2017-12,1.5,13.1,-9,1016.5,41,2.8,,,226.5,75.5,,1.4
130,울진,2018-01,.1,13.8,-13.3,1014.9,40,2.7,,,206.5,66.87,,.1
130,울진,2018-02,.8,13.1,-11,1015.1,46,2.9,,,209.5,69.05,,2.1
130,울진,2018-03,8.8,26.8,-2.7,1013.7,61,3.6,,,215.3,58.03,,9.6
130,울진,2018-04,13.6,33.2,1.2,1009,58,3.3,,,236.3,59.91,,16.1
130,울진,2018-05,16.4,30.1,6.1,1005.7,73,2.7,,,192.9,43.98,,20.4
130,울진,2018-06,20.2,34.2,11.3,1002.3,74,2.2,,,204.1,46.39,,26.5
130,울진,2018-07,24.7,35,15.5,1003.6,83,2.2,,,235.4,52.64,,31.1
130,울진,2018-08,25.5,36.6,18.7,1002.7,84,1.9,6.4,3.2,172,40.91,,29.9
130,울진,2018-09,19.9,29.3,11.3,1008.1,81,2.2,6.7,3.9,136.3,36.55,,22.4
130,울진,2018-10,13.5,23.8,1.6,1012.2,70,2.6,3.8,2.4,205.7,58.94,,14.8
130,울진,2018-11,8.9,19.1,-1.9,1016.7,68,2.2,4.2,2.4,163.2,53.19,,8.7
130,울진,2018-12,3.2,21.4,-9.2,1018.6,49,2.7,4,2.1,206.4,68.82,,2.5
130,울진,2019-01,2.9,15.3,-5.4,1016.7,42,2.9,3.4,2.2,240.6,77.96,,1.9
130,울진,2019-02,4.3,15.3,-3.7,1016.1,54,2.7,4.9,2.9,204,67.24,,4.5
130,울진,2019-03,8.7,23.3,-1.6,1009.6,56,2.8,4.6,2.7,245.4,66.22,,9.9
130,울진,2019-04,11.6,26.5,.7,1008.9,62,2.7,5.2,3,220.7,55.97,,14.8
130,울진,2019-05,18.1,35.6,4.3,1005.2,62,2.4,4.5,1.6,284.5,64.9,,23.2
130,울진,2019-06,19.3,30.4,11.6,1001.8,79,2.4,5.5,2.7,240,54.55,,25.7
130,울진,2019-07,24.2,34.9,17.5,1000.9,81,2.3,6.8,3.8,194.5,43.47,,28
130,울진,2019-08,25.1,35.8,17.3,1001.6,83,2,5.7,2.6,214.8,51.07,,29.9
130,울진,2019-09,21.1,30.7,10.7,1010,84,2.2,7,4,128.9,35.71,,23.6
130,울진,2019-10,16.2,25.3,5.5,1012.8,75,2.6,5.4,3.4,165.4,47.38,,16.5
130,울진,2019-11,10.1,20.6,-1.6,1015.4,67,2.4,4.6,3.2,185.6,60.48,,9.4
130,울진,2019-12,5.1,17.7,-5.2,1017.2,52,2.4,3.7,2.3,204.8,68.24,,2.8
131,청주,2016-01,-1.8,11.5,-16.3,1018,56,1.3,5.2,3.7,181.3,58.65,245.37,-.6
131,청주,2016-02,1,18.8,-9.4,1017.2,52,1.5,4.4,2.9,197.3,62.67,305.52,1.5
131,청주,2016-03,7.3,20.6,-7.3,1014.4,46,1.4,3.8,2,244.2,65.72,460.85,8.6
131,청주,2016-04,14.7,29.1,5.8,1006.6,52,1.8,5.2,2.7,220.5,55.89,498.24,15.2
131,청주,2016-05,19.9,31.3,9.5,1004.8,50,1.8,4.6,2.3,288.5,65.82,649.03,21.1
131,청주,2016-06,23.6,32,15.7,1000.9,60,1.7,5.8,3.4,238,54.16,578.26,27.3
131,청주,2016-07,26.3,33.8,19.4,1001.2,71,1.7,7.2,4.8,192.2,43.1,481.68,27.5
131,청주,2016-08,27.6,36.3,16.3,999.1,62,1.7,5.1,3.5,247.8,59.08,528.68,29.9
131,청주,2016-09,22.7,31.4,13.4,1006.5,69,1.5,6.8,4.2,163.9,44.02,370.46,23.7
131,청주,2016-10,15.9,29,1.8,1012.2,68,1.5,6.4,4.1,150.7,43.21,294.55,16.3
131,청주,2016-11,6.9,21,-4.2,1016.1,60,1.3,4.6,3,182.4,59.41,253.74,7
131,청주,2016-12,2.3,14.3,-7.5,1017.7,61,1.3,5,4,161.5,53.57,211.97,2
131,청주,2017-01,-.8,12.8,-11.1,1018.2,59,1.4,4.3,3.4,195.4,63.09,258.24,-.2
131,청주,2017-02,.8,13.8,-7.7,1016.2,53,1.5,3.7,2.6,219.8,72.23,338.06,1.9
131,청주,2017-03,6.8,18.8,-3.6,1012.5,45,1.6,4.2,2.2,251.2,67.67,465.65,7.9
131,청주,2017-04,14.7,29.1,2.2,1006.2,47,1.8,4.2,2.3,265.9,67.42,554.54,15.3
131,청주,2017-05,20,33.1,10.9,1005.5,48,1.7,3.7,1.8,312.1,71.26,661.15,24.5
131,청주,2017-06,23.4,34.9,14,1001.7,51,1.8,4.7,2.9,273.7,62.29,620.3,28.7
131,청주,2017-07,27.1,34.4,21.9,1001,77,1.6,7.9,5.3,139.9,31.36,405.66,27.9
131,청주,2017-08,26.1,36.7,16.8,1000.9,70,1.7,6.5,4.3,198.4,47.31,463.86,27.8
131,청주,2017-09,21.5,29.3,11.5,1006.3,63,1.6,4.5,2.4,234.1,62.81,459.26,22.4
131,청주,2017-10,15.9,28.1,1.1,1013.8,62,1.5,4.6,2.9,206.5,59.19,353.21,15.7
131,청주,2017-11,6.1,19.5,-4.6,1016,59,1.4,3.6,2.8,208.1,67.7,272.04,6
131,청주,2017-12,-.6,10.5,-10.8,1018.7,58,1.5,4.4,3.7,188.4,62.49,238.6,-.5
131,청주,2018-01,-2.9,8.8,-15.8,1017.1,60,1.5,4.8,3.6,183.5,59.27,255.67,-1.6
131,청주,2018-02,-.7,13.5,-13.9,1016.4,49,1.6,3.9,2.1,217.3,71.48,326.83,-.7
131,청주,2018-03,8.5,23.5,-5.2,1013.1,62,1.8,4.6,3.5,195.5,54.55,405.33,8.3
131,청주,2018-04,14.1,29.6,1,1008.7,55,1.9,4.8,3.2,236.7,60.08,557.56,14.4
131,청주,2018-05,19.3,31.1,8.3,1004.6,61,1.9,5.7,3.7,238.5,54.49,621,20.6
131,청주,2018-06,23.8,33.4,16.5,1001.1,58,1.9,5.8,3,245,55.77,644.32,27.4
131,청주,2018-07,28.2,37.8,18.5,1002,66,1.7,5.1,3.5,272.2,61,640.76,30.4
131,청주,2018-08,28.9,39.1,19,1000.6,63,2,6.2,4.1,228.6,54.45,554.85,32.5
131,청주,2018-09,21.3,30.2,10.7,1006.5,66,1.8,5.5,3.1,210.8,56.55,465.75,22.8
131,청주,2018-10,13.3,25.9,2.9,1012,65,1.5,3.9,2.6,231.8,66.38,415.49,14.5
131,청주,2018-11,8.4,19.3,-1.6,1016.6,62,1.1,4,2.4,184.6,59.99,278.18,8.1
131,청주,2018-12,.3,14.6,-11.6,1020.3,55,1.4,4.3,2.4,196.3,65.11,260.23,.6
131,청주,2019-01,-.1,8.8,-8.6,1019.1,52,1.3,3.5,2.2,217.2,70.22,294.85,-1.1
131,청주,2019-02,1.9,13.8,-7.9,1017.4,55,1.2,5.2,2.5,189.4,62.38,329.87,2
131,청주,2019-03,7.8,20.3,-1.4,1010.6,53,1.5,4.9,3.3,210.6,56.8,449.46,8.5
131,청주,2019-04,13.1,29.8,.6,1008.4,53,1.5,5.4,3.1,206.1,52.34,513.53,14.5
131,청주,2019-05,20.2,33.4,7.5,1005.3,48,1.6,4,1.5,299.9,68.52,752.38,23.9
131,청주,2019-06,23,33,13.6,1000.4,64,1.3,5.4,3.3,223.2,50.82,649.38,27.1
131,청주,2019-07,26.3,35.5,19,999.6,72,1.5,7,4.9,162.8,36.47,538.86,28.8
131,청주,2019-08,27.6,36.7,19.5,1000.3,70,1.4,5.7,3.5,215.2,51.24,589.93,30.5
131,청주,2019-09,22.9,32.1,12.8,1008,72,1.3,6.6,4.3,148.9,39.91,411.52,24.1
131,청주,2019-10,16.5,27.9,5.8,1012.2,67,1.1,4.4,2.7,202.4,57.89,404.75,18.1
131,청주,2019-11,8.7,20.9,-2.3,1015.9,63,.9,4.1,2.4,195.1,63.39,292.37,9.6
131,청주,2019-12,2.3,14.6,-8.2,1019.1,65,1,4.5,3.4,161.4,53.5,226.29,2.7
133,대전,2016-01,-1.3,14.1,-17,1016.9,69,1.3,5.1,3.7,181.1,58.44,282.85,.1
133,대전,2016-02,1.5,18.7,-9.7,1016.2,62,1.7,4.2,2.9,195.5,62.04,359.78,2.2
133,대전,2016-03,7.5,22.9,-7.5,1013.4,58,1.5,3.7,2,238.3,64.16,537.44,9.1
133,대전,2016-04,14.8,29.2,4.8,1005.6,63,1.7,5.1,2.8,219.7,55.73,587.62,16.8
133,대전,2016-05,19.8,31.3,9.2,1003.9,62,1.7,4.4,2.3,289.4,66.1,759.29,23.5
133,대전,2016-06,23.7,32,14.6,1000,72,1.6,5.5,3.7,221.9,50.69,643.42,28.8
133,대전,2016-07,26.6,34.7,20,1000.2,81,1.6,6.8,4.7,202.9,45.55,578.85,31
133,대전,2016-08,27.9,37.6,15.8,998.2,72,1.4,4.8,3.5,256,61.11,633.3,33.6
133,대전,2016-09,22.4,31.5,12.8,1005.5,79,1.3,6.6,4.2,146.8,39.43,415.88,24.5
133,대전,2016-10,15.7,27.9,1.2,1011.2,79,1.4,6.3,4.1,149.9,42.95,351.9,17.1
133,대전,2016-11,7.2,21.9,-4.9,1015.1,72,1.2,4.7,3.4,179.2,58.3,296.47,7.8
133,대전,2016-12,2.5,14.8,-8.3,1016.7,71,1.3,4.9,3.9,159.4,52.82,250.29,3
133,대전,2017-01,-.4,14.8,-11.8,1017.2,67,1.5,4.2,3.3,191.4,61.64,317.33,.6
133,대전,2017-02,1.2,15.5,-9,1015.2,61,1.6,3.7,2.7,213.2,70.04,397.95,2.9
133,대전,2017-03,6.8,19.5,-3.7,1011.5,54,1.6,4.3,2.4,247.6,66.68,550.58,9.5
133,대전,2017-04,14.5,28.6,1.9,1005.3,57,1.9,4.1,2.3,268.3,68.08,649.01,17.3
133,대전,2017-05,19.6,30.7,10.5,1004.7,60,1.8,3.7,1.6,303,69.27,761.27,25.3
133,대전,2017-06,23.3,34.8,12,1000.8,62,1.7,4.9,2.9,276.1,63.04,730.94,29.8
133,대전,2017-07,27.1,34,22.3,1000.1,87,1.7,7.4,5.1,146,32.78,486.61,29.7
133,대전,2017-08,26,35.9,16,999.9,83,1.5,6.3,4.2,194.6,46.42,553,28.9
133,대전,2017-09,21.1,29.2,9.8,1005.3,77,1.4,4.5,2.4,223.9,60.11,537.02,24.1
133,대전,2017-10,15.4,27,.4,1012.8,76,1.2,4.8,2.9,191.3,54.77,406.7,17.2
133,대전,2017-11,6.4,20.8,-5.8,1015,68,1.4,3.4,2.9,195.3,63.43,321.62,7.5
133,대전,2017-12,-.4,12.8,-11.4,1017.7,66,1.4,4.5,3.7,181.3,60.07,242.01,.5
133,대전,2018-01,-2.5,11,-16.3,1016.1,66,1.3,4.8,3.5,180.2,58.04,206.12,-.7
133,대전,2018-02,-.4,13.1,-13.9,1015.4,53,1.6,4,2.2,203,66.73,239.65,.9
133,대전,2018-03,8.7,24.2,-6.2,1012.1,70,1.8,4.5,3.5,202.6,54.61,491.91,9.4
133,대전,2018-04,13.9,30,.8,1007.8,64,2,4.5,3.3,234,59.42,523.88,15.1
133,대전,2018-05,19.2,31,7.8,1003.7,70,1.8,5.6,3.6,226.4,51.78,665.57,21.4
133,대전,2018-06,23.6,33.8,15.8,1000.2,68,1.7,5.6,2.9,232.3,53.05,683.76,29.1
133,대전,2018-07,27.9,37.3,17.5,1001,76,1.5,4.9,3.5,254.8,57.21,666.2,32.1
133,대전,2018-08,29,39.4,19.5,999.7,72,1.9,5.7,3.5,220.5,52.59,599.59,35.1
133,대전,2018-09,21.2,29.8,9.9,1005.6,76,1.6,5.5,3.2,196.7,52.75,492.13,23
133,대전,2018-10,13,25.6,1.5,1011.1,76,1.2,3.9,2.5,224.2,64.15,443.03,14.6
133,대전,2018-11,8,19.4,-2.3,1015.6,72,.9,4.2,2.6,177.1,57.48,297.3,8.1
133,대전,2018-12,.6,15,-11.1,1019.3,64,1.2,4.3,2.7,190.3,63.05,279.97,1.1
133,대전,2019-01,0,9.5,-8.6,1018.1,60,1.2,3.6,2.4,207.3,66.87,317.39,-.3
133,대전,2019-02,2,15.1,-7.5,1016.1,60,1.3,5.3,2.6,187.2,61.54,356.73,2.7
133,대전,2019-03,7.7,21,-2.6,1009.5,60,1.6,5.1,3.3,216.9,58.48,488.53,8.4
133,대전,2019-04,12.9,29.3,-1.1,1007.2,61,1.6,5.5,3.4,202.4,51.44,548.21,15.5
133,대전,2019-05,19.7,32.7,5.6,1004.3,56,1.8,4,1.4,297.8,70.4,759.89,24.2
133,대전,2019-06,22.6,33.2,12.9,999.4,72,1.3,5.6,3.4,228.5,52.19,671.8,27.1
133,대전,2019-07,25.8,35.1,17.2,998.6,79,1.6,7,4.7,181.7,40.78,566.06,28.5
133,대전,2019-08,27.2,36,18.3,999.3,78,1.3,5.9,3.7,230.1,54.86,601.3,29.8
133,대전,2019-09,22.5,31.5,12.3,1006.8,81,1.3,6.6,4.2,153.2,41.06,430.36,24.4
133,대전,2019-10,16.2,27.5,4.6,1011,76,1.1,4.8,3.1,206.9,59.15,424.26,17.7
133,대전,2019-11,8.7,22,-2.6,1014.6,72,1,4.3,2.6,195.9,63.58,320.6,9.4
133,대전,2019-12,2.6,15.2,-9.6,1017.6,70,1.1,4.5,3.3,166.4,55.14,258.97,2.9
135,추풍령,2016-01,-2.3,14.2,-16.8,994,60,3.5,,,182.7,58.88,266.79,-1.5
135,추풍령,2016-02,.4,13.6,-10.7,993.7,54,3.5,,,187.7,59.51,330.87,.8
135,추풍령,2016-03,6.2,20.1,-7.9,991.7,52,2.7,,,220.6,59.35,478.8,7.4
135,추풍령,2016-04,13.4,26,1.8,984.6,57,2.8,,,208.7,52.97,507.17,14.3
135,추풍령,2016-05,18,30.4,6.6,983.4,56,2.7,,,286.1,65.44,690.28,21.1
135,추풍령,2016-06,21.7,31.5,8.7,980,69,2.1,,,199.5,45.62,563.07,26.3
135,추풍령,2016-07,24.6,33.8,17.4,980.7,78,2,,,189.7,42.65,537.69,28.1
135,추풍령,2016-08,25.5,35.6,14.4,978.5,71,2.1,,,248.9,59.47,580.45,29.8
135,추풍령,2016-09,20,30.5,8.8,985.6,82,1.7,,,120.5,32.38,340.1,22.1
135,추풍령,2016-10,14.2,24.8,.7,990.6,78,2.4,,,129.8,37.17,293.32,16.1
135,추풍령,2016-11,6,19.1,-6.2,993.4,67,2.6,,,171.1,55.55,271.11,6.8
135,추풍령,2016-12,1.5,13.9,-8.9,994.4,65,3.1,,,163.9,54.25,239.92,1.9
135,추풍령,2017-01,-1.2,12.1,-11.8,994.4,58,3.5,,,192.9,62.07,293.88,-.4
135,추풍령,2017-02,.3,15.3,-8.2,992.5,53,3.7,,,224.3,73.59,385.03,1.3
135,추풍령,2017-03,5.5,18.7,-4.9,989.6,50,3,,,238.2,64.12,491.1,7.7
135,추풍령,2017-04,13.4,28.3,.3,984.1,50,3.2,,,252.1,64.02,563.55,15.4
135,추풍령,2017-05,18.1,31.7,6.8,983.9,53,3,,,290.7,66.52,680.16,22
135,추풍령,2017-06,21.5,32.7,10.7,980.6,59,2.7,,,254.4,58.18,653.34,26
135,추풍령,2017-07,25.2,33.8,16,980.6,83,1.7,,,140.2,31.5,450.85,27.2
135,추풍령,2017-08,24,34.6,13.4,980.4,80,2.2,,,190.6,45.5,498.29,26.6
135,추풍령,2017-09,18.8,28.1,5.2,985.1,76,2,,,218,58.54,481.65,22.2
135,추풍령,2017-10,13.7,27.1,-1.8,991.9,76,2.1,,,173.3,49.6,357.24,16.3
135,추풍령,2017-11,5.4,20.4,-6.3,992.9,59,2.8,,,212.3,68.93,309.13,6.3
135,추풍령,2017-12,-1.6,11,-12.1,994.9,56,3.3,,,187.7,62.13,259.35,-.9
135,추풍령,2018-01,-3.4,10.2,-15.9,993,56,3.7,,,202.5,65.18,307.21,-1.8
135,추풍령,2018-02,-1.4,13,-14.6,992.6,44,3.5,,,212,69.6,358.17,0
135,추풍령,2018-03,7.1,23.5,-6.3,990.7,62,2.9,,,215.9,58.19,467.92,7.8
135,추풍령,2018-04,12.7,30.9,-1.4,986.8,55,3.2,,,241.4,61.32,552.92,13.5
135,추풍령,2018-05,17.3,30.4,5.6,983.2,66,2.7,,,213.8,48.94,577.31,19.7
135,추풍령,2018-06,21.6,32.6,11.8,980.2,64,2.6,,,210.7,48.18,585.87,25.7
135,추풍령,2018-07,25.9,36.4,14.7,981.4,75,2.2,,,244.3,54.87,617.51,31.5
135,추풍령,2018-08,26.3,36.7,14.8,980.3,72,2.3,6.1,3.2,212.1,50.58,528.9,31.8
135,추풍령,2018-09,19,27.3,6.6,985.5,75,2.3,6.3,3.9,172.9,46.39,415.21,21.6
135,추풍령,2018-10,11.5,23.1,.3,989.8,71,2.5,4.4,2.5,227,64.93,416.45,13.1
135,추풍령,2018-11,6.6,19.8,-4.8,994,66,2,4.2,2.3,185,59.97,283.94,6.8
135,추풍령,2018-12,-.4,14.9,-14,996.5,56,3.1,4.4,2.6,190.2,62.96,262.3,.1
135,추풍령,2019-01,-.6,8.1,-11.2,995.2,49,3.8,3.4,2.2,215.1,69.28,307.23,-.9
135,추풍령,2019-02,1.2,13.1,-9.5,993.8,53,3.1,5.6,3.4,207.7,68.32,350.44,1.9
135,추풍령,2019-03,6.7,21.8,-4.5,987.9,53,3.1,5,3,242.1,65.29,487.95,7.7
135,추풍령,2019-04,11.4,26.3,-4.7,986.3,56,2.7,5.4,3.4,214.7,54.59,506.07,13.6
135,추풍령,2019-05,18.1,32.7,2,983.8,47,2.9,4.1,1.4,312.1,71.47,722,21.5
135,추풍령,2019-06,20.8,31.6,10,979.4,66,1.9,5.5,3.2,256.8,58.72,642.91,26.6
135,추풍령,2019-07,23.6,33,15,979.2,76,2.1,6.9,5,185.7,41.7,515.02,26.3
135,추풍령,2019-08,24.9,33.8,16.2,979.9,75,2,6.1,3.6,233.4,55.65,570.8,27.6
135,추풍령,2019-09,20.3,30.8,10.1,987.2,79,2,6.8,5.1,168.3,45.12,394.71,22.4
135,추풍령,2019-10,14.2,26.9,1.2,990.5,73,2.2,5.4,3.7,221,63.12,399.76,15.3
135,추풍령,2019-11,7.3,20.7,-6,993.4,64,2.4,4.6,3,121.7,45.48,258.22,7.4
135,추풍령,2019-12,1,12.6,-9.3,995.3,61,2.6,4.1,2.8,170.5,56.42,259.36,.7
136,안동,2016-01,-2.3,13,-15.7,1006.5,54,2,3.7,2,221,71.45,286.03,-3.2
136,안동,2016-02,.8,18.1,-13,1006.1,52,2.1,3.9,2.5,218.9,69.51,346.58,.9
136,안동,2016-03,7.1,21.6,-8.2,1004,53,1.6,4.5,2.5,235.1,63.25,478.89,9.6
136,안동,2016-04,14,27.3,1.8,997,58,2,5.4,2.8,240,60.84,524.14,16.1
136,안동,2016-05,19,31.1,5.5,995.2,55,2,4.4,2.2,313.5,71.54,688.14,23.1
136,안동,2016-06,23.2,33.1,10.7,991.7,64,1.8,6,3.4,253.9,57.81,601.08,28.5
136,안동,2016-07,25.4,35.6,18.1,992.4,77,1.5,7.2,4.3,229.7,51.53,535.64,30.1
136,안동,2016-08,26.7,37.8,13,990.1,68,1.8,4.5,3.1,289.3,69.05,609.4,34.1
136,안동,2016-09,21,31.1,9.6,997.6,79,1.2,7.5,5,107.7,34.92,313.86,22.9
136,안동,2016-10,15,27.8,3.1,1002.8,77,1.2,6.9,4.2,138.5,39.7,297.15,16.6
136,안동,2016-11,6.7,20.2,-6.3,1005.7,69,1.3,4.5,3.1,177.5,57.8,262.98,6.8
136,안동,2016-12,1.7,13.3,-10,1006.7,67,1.5,4.4,3,187.5,62.19,242.49,.9
136,안동,2017-01,-1,12.5,-14.5,1006.8,57,1.8,3.1,2,226.8,73.23,302.19,-1.8
136,안동,2017-02,1,14.7,-9.7,1004.7,52,2.1,3.1,1.9,234.5,77.06,383.9,1
136,안동,2017-03,6.2,20.3,-5.1,1001.9,54,1.8,4.8,2.5,246.8,66.49,471.58,8.3
136,안동,2017-04,14.1,30.6,1.6,996,53,1.9,4.4,2.1,276.2,70.07,571.58,16.7
136,안동,2017-05,19.4,33.5,7.8,995.5,53,1.9,4.2,1.9,306.7,70.05,682.29,24.7
136,안동,2017-06,22.3,35.3,9.9,992.3,58,1.9,4.7,2.7,304.3,69.29,668.32,28.8
136,안동,2017-07,26.1,35.1,17.2,992.1,81,1.3,7.2,4.3,201.3,45.15,484.43,28.8
136,안동,2017-08,25.1,36.6,13.2,992,79,1.5,6.8,4.6,226.2,53.93,498.36,28.2
136,안동,2017-09,20,29.6,7.7,997,76,1.3,5,3,242.7,65.14,491.08,23.6
136,안동,2017-10,14.7,28,-2.1,1004.1,78,1.3,6,4.5,194.5,55.71,352.17,16.4
136,안동,2017-11,5.5,20.2,-6.6,1005.1,59,1.6,3.3,2.3,238.6,77.57,318.75,5.6
136,안동,2017-12,-1.7,10.4,-14.2,1007.3,52,2,2.9,2.1,242.6,80.44,280.13,-2.9
136,안동,2018-01,-3.1,10.8,-18.2,1005.5,53,2,3.7,2.4,233.7,75.48,296.22,-3.2
136,안동,2018-02,-.7,14.3,-15,1005.1,43,2,3.6,1.8,239.6,78.82,364.52,-.1
136,안동,2018-03,7.9,23.7,-5.3,1003.1,61,1.9,4.3,3.2,243.7,65.69,466.16,8.9
136,안동,2018-04,13.8,31.4,.3,998.8,54,2.1,4.4,2.8,251.7,63.9,604.79,15.9
136,안동,2018-05,18.4,31.5,3.2,995.1,67,1.7,5.6,3.6,235.8,53.87,659.04,21.9
136,안동,2018-06,22.7,34.5,12.7,991.9,64,1.6,5.9,3.2,224.2,51.05,634.73,28.2
136,안동,2018-07,27.5,38.9,14.3,993,73,1.6,4.8,3.4,275.6,61.79,711.72,33.5
136,안동,2018-08,27.3,38.8,17.5,992.1,73,1.8,6.1,4.1,241.1,57.46,596.48,32.6
136,안동,2018-09,19.8,29.7,9.5,997.4,79,1.3,6.6,4.4,177.4,47.59,443.06,22.2
136,안동,2018-10,12.3,25.2,.4,1001.9,76,1.3,4.5,3.2,213.1,60.99,441.63,14.3
136,안동,2018-11,6.8,20.3,-4.4,1006.4,77,.9,5.2,4,158.5,51.49,290.14,6.9
136,안동,2018-12,-.2,14.9,-13.9,1009,60,1.5,4.1,2.1,204,67.62,285.37,-.3
136,안동,2019-01,-.7,10.8,-11.6,1007.5,52,1.7,3.2,1.8,234.2,75.65,333.28,-2.3
136,안동,2019-02,2,14.5,-8,1006.2,55,1.6,4.9,2.4,196.4,67.05,352.25,1.9
136,안동,2019-03,6.8,22.3,-4.2,1000,59,1.9,4.7,2.9,238.4,64.29,497.33,8.8
136,안동,2019-04,11.7,25.6,-2.8,998.5,58,1.8,5.4,3.4,215.3,54.67,539.94,14.9
136,안동,2019-05,18.8,32.7,3,995.5,53,1.7,4.1,1.8,310.3,70.91,742.87,24.7
136,안동,2019-06,21.5,32.7,10.5,991.2,67,1.5,5.6,3.7,241.8,55.05,660.61,29.8
136,안동,2019-07,24.7,33.3,15.8,990.9,75,1.6,7,4.8,179.9,40.32,541.55,29.9
136,안동,2019-08,25.8,36.9,16.1,991.5,75,1.5,5.6,3.9,228.9,54.51,586.65,30.4
136,안동,2019-09,21.2,32.6,11.8,999.3,78,1.2,7.1,5.1,146,39.13,402.66,24.4
136,안동,2019-10,14.7,27.6,1.8,1002.6,76,1.2,5.4,3.9,192.3,55.01,392.76,17.3
136,안동,2019-11,7.3,21.1,-5.6,1005.8,71,1.2,4.7,3.5,179.8,58.41,297.1,8.3
136,안동,2019-12,.8,11.9,-10.7,1008.2,64,1.4,4.1,2.8,187,61.98,256.51,.8
137,상주,2016-01,-.9,14,-15.1,1012.5,53,2.4,,,185,59.7,,-.9
137,상주,2016-02,1.6,14.2,-6.9,1012.1,50,2.4,,,178.7,56.71,,2.1
137,상주,2016-03,8,22.4,-6.4,1009.5,48,1.9,,,211.4,56.89,,9.2
137,상주,2016-04,14.7,29.5,3.5,1002.2,56,1.7,,,209,52.99,,16.1
137,상주,2016-05,19.8,32.1,8.4,1000.4,53,1.6,,,280.8,64.15,,24.3
137,상주,2016-06,23.7,33.8,11.3,996.7,64,1.2,,,204.2,46.61,,30.1
137,상주,2016-07,25.9,35.9,19.3,997.3,76,1,,,165.6,37.19,,29.3
137,상주,2016-08,27.1,37.2,15.6,995,68,1.1,,,249.6,59.6,,32.4
137,상주,2016-09,21.3,31.9,10.4,1002.6,81,.7,,,113.2,30.42,,24
137,상주,2016-10,15.3,28.8,3.6,1008,77,1,,,114.4,32.79,,17.6
137,상주,2016-11,7.1,20.9,-4.8,1011.4,64,1.4,,,159.2,51.77,,8.2
137,상주,2016-12,2.5,14.4,-6.4,1012.6,60,1.9,,,149.6,49.57,,2.6
137,상주,2017-01,.1,13.5,-9.8,1012.8,53,2.3,,,195.4,62.93,,.5
137,상주,2017-02,1.7,16.2,-7.2,1010.7,48,2.5,,,208.5,68.5,,2.4
137,상주,2017-03,7.3,20.7,-3,1007.4,46,2,,,229.9,61.9,,9.4
137,상주,2017-04,15,30.8,2.3,1001.4,48,2,,,245.3,62.24,,17.8
137,상주,2017-05,20.2,34,7.8,1000.8,49,1.8,,,282.4,64.55,,26.2
137,상주,2017-06,23.4,36.6,11.7,997.3,54,1.5,,,261,59.58,,30.2
137,상주,2017-07,26.5,35.3,17.9,997,81,1,,,138.6,31.12,,29.3
137,상주,2017-08,25.2,35.7,15.1,997,79,1,,,187.3,44.69,,28.6
137,상주,2017-09,20.1,29.7,7.1,1002.1,73,1,,,207,55.56,,23.9
137,상주,2017-10,14.9,27.7,.1,1009.4,73,1,,,155.5,44.54,,17.3
137,상주,2017-11,6.4,21.7,-5.4,1010.8,55,1.7,,,204,66.23,,7.6
137,상주,2017-12,-.7,11.1,-11.2,1013.3,50,2.4,,,193.3,64.05,,-.2
137,상주,2018-01,-2.3,10.6,-14.9,1011.6,51,2.4,,,191.9,61.88,,-.9
137,상주,2018-02,0,15.3,-13.2,1011,39,2.3,,,198.4,65.22,,1.2
137,상주,2018-03,8.5,25,-4.9,1008.6,59,2,,,198.1,53.4,,9
137,상주,2018-04,14.3,32,.7,1004.2,52,1.9,,,236.6,60.08,,15.5
137,상주,2018-05,18.7,32.2,6.3,1000.3,65,1.4,,,211.9,48.46,,21.7
137,상주,2018-06,23.3,35.2,12.8,997,61,1.3,,,205.2,46.84,,29.1
137,상주,2018-07,27.3,38,15.7,997.9,73,1,,,245.8,55.17,,33.2
137,상주,2018-08,27.5,38.5,16.6,996.8,70,1.1,6.2,2.8,210.3,50.14,,33.3
137,상주,2018-09,20,29.6,8,1002.5,77,1,6.2,3.8,158.9,42.62,,22.9
137,상주,2018-10,12.5,25.5,2.2,1007.3,71,1.3,4.3,2.4,202.8,58.04,,15
137,상주,2018-11,7.3,21.1,-3.3,1011.9,67,1,4.4,2.9,156.1,50.67,,8.1
137,상주,2018-12,.4,14,-12.8,1014.9,53,2,4.2,2.5,185.1,61.33,,1.3
137,상주,2019-01,.6,10.3,-8.7,1013.5,46,2.4,3.5,2.2,206.9,66.74,,.6
137,상주,2019-02,2.4,15.1,-6.6,1012,52,1.9,5.2,3.5,188.4,61.95,,3.2
